"Reporting.Economy.Code","Product.Sector.Code","Unit.Code","2019.","2020.","2021.","2022.E","2018.","2016.","2017.","2022.","2020.E","2021.E","2019.E","2017.E","2018.E","2016.E","2016.B","2017.B"
"124","MACH","USM",50234.540712,50217.591694,62549.201188,NA,49603.567126,43346.617235,46287.721019,73704.620406,NA,NA,NA,NA,NA,NA,NA,NA
"124","MACHPH","USM",15245.582755,15317.56996,19532.788717,NA,13998.144821,12394.983923,12905.40899,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","MACL","USM",11031.318634,10310.915024,11861.629832,NA,10591.211222,9554.321495,10076.875959,13621.046493,NA,NA,NA,NA,NA,NA,NA,NA
"124","MAIS","USM",9468.330925,7720.632981,13483.698861,NA,11472.543935,8140.646702,10313.789651,15671.343275,NA,NA,NA,NA,NA,NA,NA,NA
"124","MAMT","USM",199817.691393,165664.286176,193435.453552,NA,200172.929396,177380.014196,190617.609551,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","MAMTAU","USM",75818.014012,57015.120206,65201.254934,NA,75959.933542,70205.99378,76152.335218,76200.168936,NA,NA,NA,NA,NA,NA,NA,NA
"124","MAMTOF","USM",33248.274144,31694.063369,36694.126032,NA,33987.610143,28785.605792,32114.625716,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","MAMTOTEP","USM",13293.692631,13233.19142,15307.646568,NA,13287.197629,11029.984883,12472.957525,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","MAMTOTIC","USM",3223.238339,3008.420887,3656.939922,NA,3680.490631,2639.543621,3345.163426,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","MAMTOTTL","USM",16731.343174,15452.451062,17729.539542,NA,17019.921883,15116.077288,16296.504765,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","MAMTTE","USM",94917.582114,71235.292082,82079.895917,NA,94503.394254,84992.282832,92929.453313,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","MATE","USM",4501.149093,6339.052494,5498.909072,NA,4623.021819,4310.415343,4517.936982,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","MI","USM",45741.240512,34137.831159,50771.572806,NA,50639.615209,36457.182095,42792.430986,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","MIFU","USM",32990.187934,19988.619779,30212.925831,NA,36579.268146,25213.010779,30073.697868,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","TO","USM",462992.965371,420578.350245,503984.672241,NA,469105.525623,412939.817058,443651.288815,581936.508217,NA,NA,NA,NA,NA,NA,NA,NA
"132","AG","USM",257.746188,172.9092,NA,NA,260.301288,221.779843,250.438344,NA,NA,215.789,NA,NA,NA,NA,NA,NA
"132","AGFO","USM",244.233116,163.267627,NA,NA,246.006332,207.496955,238.871338,NA,NA,210.506,NA,NA,NA,NA,NA,NA
"132","MA","USM",433.467159,NA,NA,NA,451.115503,NA,NA,NA,471.819743,472.374,NA,455.372048,NA,379.107884,NA,NA
"132","MACH","USM",62.789775,90.074401,NA,NA,60.737127,53.43911,53.018705,NA,NA,54.817,NA,NA,NA,NA,NA,NA
"132","MACHPH","USM",15.94446,35.71577,NA,NA,12.859438,10.205686,10.65498,NA,NA,12.836,NA,NA,NA,NA,NA,NA
"132","MACL","USM",4.730586,8.275123,NA,NA,5.559897,5.841056,4.772787,NA,NA,8.319,NA,NA,NA,NA,NA,NA
"132","MAIS","USM",23.158195,25.464637,NA,NA,22.407967,17.244158,21.773855,NA,NA,29.089,NA,NA,NA,NA,NA,NA
"132","MAMT","USM",168.872928,222.654425,NA,NA,193.328377,146.957196,218.192119,NA,NA,233.418,NA,NA,NA,NA,NA,NA
"132","MAMTAU","USM",45.18547,48.984587,NA,NA,49.481364,35.976951,41.505178,NA,NA,137.963,NA,NA,NA,NA,NA,NA
"132","MAMTOF","USM",24.746704,35.012802,NA,NA,29.271229,35.295078,37.768176,NA,NA,21.947,NA,NA,NA,NA,NA,NA
"132","MAMTOTEP","USM",8.353352,14.095394,NA,NA,10.169812,10.780128,15.935516,NA,NA,8.567,NA,NA,NA,NA,NA,NA
"132","MAMTOTIC","USM",3.151613,2.335442,NA,NA,3.262355,1.633565,1.762461,NA,NA,1.559,NA,NA,NA,NA,NA,NA
"132","MAMTOTTL","USM",13.241739,18.581966,NA,NA,15.839062,22.881385,20.070199,NA,NA,11.821,NA,NA,NA,NA,NA,NA
"132","MAMTTE","USM",64.832212,108.091626,NA,NA,68.95605,42.633192,82.619212,NA,NA,145.679,NA,NA,NA,NA,NA,NA
"132","MATE","USM",5.248519,10.958988,NA,NA,6.129226,5.127928,6.445907,NA,NA,7.433,NA,NA,NA,NA,NA,NA
"132","MI","USM",98.332792,NA,NA,NA,102.456836,63.197774,83.285305,NA,73.788856,98.356,NA,NA,NA,NA,NA,NA
"132","MIFU","USM",94.499109,NA,NA,NA,97.737153,59.419231,79.889306,NA,69.278352,84.433,NA,NA,NA,NA,NA,NA
"132","TO","USM",795.580167,720.011005,821.331976,NA,816.305304,665.918,789.422525,881.949523,NA,NA,NA,NA,NA,NA,NA,NA
"136","AG","USM",NA,293.400669,311.812409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","AGFO","USM",NA,279.7058,296.47259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","MA","USM",NA,815.191241,999.525865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","MACH","USM",NA,103.979983,132.513494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","MACHPH","USM",NA,29.380051,36.960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","MACL","USM",NA,41.009851,50.808341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","MAIS","USM",NA,11.977505,19.060772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","MAMT","USM",NA,283.684525,344.044634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","MAMTAU","USM",NA,90.179159,113.107925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","MAMTOF","USM",NA,63.510633,66.30003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","MAMTOTEP","USM",NA,24.866376,25.500531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","MAMTOTIC","USM",NA,6.256141,6.663627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","MAMTOTTL","USM",NA,32.388116,34.135872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","MAMTTE","USM",NA,112.159592,139.600576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","MATE","USM",NA,14.285944,14.89372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","MI","USM",NA,123.653703,176.506932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","MIFU","USM",NA,106.568829,154.576305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","TO","USM",1427.646,1337.221,1538.299,1905.741,1251.372,1023.146,1097.714,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","AG","USM",99.724633,93.498082,NA,NA,82.750157,65.735384,92.88867,NA,NA,90.201,NA,NA,NA,NA,NA,NA
"140","AGFO","USM",94.971711,89.44926,NA,NA,79.033091,63.89166,88.227741,NA,NA,87.235672,NA,NA,NA,NA,NA,NA
"140","MA","USM",376.323321,357.560597,NA,NA,225.43292,307.557492,284.67659,NA,NA,406.458773,NA,NA,NA,NA,NA,NA
"140","MACH","USM",89.754336,69.55408,NA,NA,28.884811,52.814274,45.245767,NA,NA,79.92423,NA,NA,NA,NA,NA,NA
"140","MACHPH","USM",74.833464,52.738272,NA,NA,18.763282,42.337607,29.983505,NA,NA,62.530143,NA,NA,NA,NA,NA,NA
"140","MACL","USM",6.744264,7.769852,NA,NA,4.800343,3.266991,3.030578,NA,NA,7.720566,NA,NA,NA,NA,NA,NA
"140","MAIS","USM",4.278919,4.212622,NA,NA,3.69047,3.163464,14.578823,NA,NA,11.230149,NA,NA,NA,NA,NA,NA
"140","MAMT","USM",195.843054,177.484147,NA,NA,136.575333,179.473391,149.610568,NA,NA,201.633052,NA,NA,NA,NA,NA,NA
"140","MAMTAU","USM",19.034993,78.490478,NA,NA,57.805584,95.202467,71.273823,NA,NA,101.316262,NA,NA,NA,NA,NA,NA
"140","MAMTOF","USM",31.7866,31.201522,NA,NA,15.011115,34.303213,16.099674,NA,NA,43.980628,NA,NA,NA,NA,NA,NA
"140","MAMTOTEP","USM",11.883151,12.441112,NA,NA,3.429054,5.127845,7.835052,NA,NA,12.748049,NA,NA,NA,NA,NA,NA
"140","MAMTOTIC","USM",1.098935,0.958765,NA,NA,1.153905,0.905017,0.669891,NA,NA,1.86876,NA,NA,NA,NA,NA,NA
"140","MAMTOTTL","USM",18.804514,17.801645,NA,NA,10.428156,28.270351,7.594731,NA,NA,29.363819,NA,NA,NA,NA,NA,NA
"140","MAMTTE","USM",111.615212,88.488344,NA,NA,80.414289,115.832432,78.12365,NA,NA,117.536925,NA,NA,NA,NA,NA,NA
"140","MATE","USM",9.663925,15.754129,NA,NA,3.824561,2.76036,12.47606,NA,NA,29.779221,NA,NA,NA,NA,NA,NA
"140","MI","USM",84.544716,73.378783,NA,NA,24.044195,3.217153,5.371651,NA,NA,91.159521,NA,NA,NA,NA,NA,NA
"140","MIFU","USM",80.282651,70.700158,NA,NA,22.229833,1.194648,3.152952,NA,NA,87.831827,NA,NA,NA,NA,NA,NA
"140","TO","USM",612.66,505.546,NA,495.788,605.639,398.814181,488.237,NA,NA,451.088,NA,NA,NA,NA,NA,NA
"144","AG","USM",2636.894822,2786.515873,3166.980218,NA,2960.625066,2745.30892,3150.156474,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","AGFO","USM",2259.696183,2437.732806,2685.467146,NA,2565.790566,2327.776098,2761.734844,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","MA","USM",13123.83207,10469.36971,13422.482323,NA,14498.694542,13749.632942,13793.632213,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","MACH","USM",2187.431914,2166.618054,2827.339405,NA,2342.451737,2096.104731,2042.558221,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","MACHPH","USM",503.982153,550.254009,827.380096,NA,480.93536,479.102294,474.840044,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","MACL","USM",238.01969,172.683374,190.848547,NA,259.262278,315.403676,313.91373,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","MAIS","USM",799.538274,626.266598,1076.343244,NA,949.41464,686.55853,911.966741,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","MAMT","USM",4296.25654,3209.703935,3894.035284,NA,5450.568807,5169.335472,5176.755362,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","MAMTAU","USM",1048.482324,465.028545,257.079994,NA,1880.299184,1176.281191,1151.911366,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","MAMTOF","USM",872.778286,813.013432,1229.252732,NA,982.712373,968.297791,1014.157304,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","MAMTOTEP","USM",226.261119,219.655389,356.133926,NA,257.054173,268.508125,294.139913,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","MAMTOTIC","USM",70.232071,73.170722,99.400799,NA,81.316833,71.554477,89.794527,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","MAMTOTTL","USM",576.285097,520.187322,773.718007,NA,644.341367,628.235189,630.222864,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","MAMTTE","USM",1519.357012,705.881279,537.01276,NA,2537.946744,2042.685274,2111.504664,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","MATE","USM",2802.837741,2261.441078,3022.226178,NA,2780.488234,2610.16607,2660.157428,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","MI","USM",3714.627789,2360.93348,3550.155319,NA,4193.864326,2616.990805,3525.925419,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","MIFU","USM",3438.203551,2105.96964,3185.749283,NA,3879.397642,2333.646482,3215.426509,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","TO","USM",19937.1,16055.4,20637.4,NA,22232.8,19182.8,20979.8,18291,NA,NA,NA,NA,NA,NA,NA,NA
"148","TO","USM",1924.012307,1536.521029,1926.854632,2100,1970.847025,2465.444116,1851.188332,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","AG","USM",7546.970062,7865.812566,11199.351759,NA,7688.34007,6192.768304,7014.810356,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","AGFO","USM",7036.690359,7438.054186,10555.061109,NA,7173.414351,5783.081745,6561.269395,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","MA","USM",49633.442135,42593.331594,65189.917365,NA,53039.258099,44277.645086,47208.373294,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","MACH","USM",8367.411622,7916.339188,11542.912683,NA,8645.159363,6901.483643,7506.39831,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","MACHPH","USM",1745.094477,1857.859686,2583.110079,NA,1668.217974,1276.887426,1424.391163,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","MACL","USM",2872.445898,2093.452927,3065.379089,NA,3304.951283,2728.064766,3156.26002,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","MAIS","USM",1860.811338,1317.944965,2618.549572,NA,1889.131024,1127.022542,1400.921838,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","MAMT","USM",24877.956355,21380.283763,32247.357251,NA,26703.618917,22807.36781,23777.016346,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","MAMTAU","USM",7575.842055,4575.29403,9467.552071,NA,9559.335725,6427.79775,8119.82604,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","MAMTOF","USM",5433.243093,5368.464729,8346.214252,NA,6108.344202,5403.715717,5663.01605,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","MAMTOTEP","USM",1662.865626,1785.813176,2884.997485,NA,1856.622222,1536.645603,1661.308257,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","MAMTOTIC","USM",255.297836,282.338302,343.123161,NA,279.028366,272.973097,195.902072,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","MAMTOTTL","USM",3515.079631,3300.313251,5118.093606,NA,3972.693614,3594.097017,3805.805721,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","MAMTTE","USM",9421.307348,5600.014439,10999.124414,NA,10985.356508,8555.766374,9297.849857,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","MATE","USM",1197.470181,1252.793792,1733.286405,NA,1289.844834,1116.987173,1190.925411,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","MI","USM",12575.494305,8617.987826,15644.096655,NA,13658.833484,8691.921524,10822.039755,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","MIFU","USM",11682.050521,7660.94913,14003.56293,NA,12726.057025,7893.925627,10037.152374,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","TO","USM",69855,59207,92397,NA,74612,59375.710048,65230.132916,104529,NA,NA,NA,NA,NA,NA,NA,NA
"156","AG","USM",198995.907123,215868.821193,272796.257174,NA,194514.881179,154858.55648,180901.204459,290815.522491,NA,NA,NA,NA,NA,NA,NA,NA
"156","AGFO","USM",137422.053312,159881.862514,205582.101532,NA,123398.561371,99651.655985,113458.751658,223752.215742,NA,NA,NA,NA,NA,NA,NA,NA
"156","MA","USM",1240871.497756,1289603.753759,1561890.997303,NA,1302557.954096,1029935.156396,1152038.878103,1454746.334274,NA,NA,NA,NA,NA,NA,NA,NA
"156","MACH","USM",217670.873189,212155.66177,261823.972553,NA,222399.492467,163474.382181,192444.649175,263091.119633,NA,NA,NA,NA,NA,NA,NA,NA
"156","MACHPH","USM",34773.952608,35805.068635,42634.649867,NA,28888.066561,22051.513888,26236.949171,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","MACL","USM",8942.19614,9491.114425,12307.264302,NA,8266.372447,6443.870667,7264.069283,10800.169036,NA,NA,NA,NA,NA,NA,NA,NA
"156","MAIS","USM",25416.519765,39170.551782,45669.10906,NA,24166.324353,18265.297028,22588.234496,45473.13458,NA,NA,NA,NA,NA,NA,NA,NA
"156","MAMT","USM",788431.288078,830353.218409,1007806.012689,NA,841569.109644,658488.326432,736861.163341,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","MAMTAU","USM",80027.005978,78122.292429,89855.793562,NA,86825.051424,75497.623821,83478.559261,83009.396317,NA,NA,NA,NA,NA,NA,NA,NA
"156","MAMTOF","USM",454380.232297,503995.109759,623715.567449,NA,471203.442216,369351.519373,408391.125982,562299.020313,NA,NA,NA,NA,NA,NA,NA,NA
"156","MAMTOTEP","USM",56736.87847,59426.110452,73938.793472,NA,57159.978919,45873.52625,47475.272802,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","MAMTOTIC","USM",332711.482065,377663.001318,467237.710596,NA,341634.792345,256293.710384,289494.930733,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","MAMTOTTL","USM",64931.871762,66905.997989,82539.063381,NA,72408.670952,67184.282739,71420.922447,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","MAMTTE","USM",110232.921819,99613.106891,117085.573434,NA,128519.449457,107770.271127,118937.65729,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","MATE","USM",15712.229705,14107.658852,16167.293371,NA,17879.9689,16675.609751,17284.265508,12046.437117,NA,NA,NA,NA,NA,NA,NA,NA
"156","MI","USM",580576.925322,541761.459402,789254.781817,NA,560912.706855,326215.807094,444766.928935,885983.986131,NA,NA,NA,NA,NA,NA,NA,NA
"156","MIFU","USM",348109.723357,273695.189505,402517.613575,NA,347188.962314,176525.61982,249617.494426,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","TO","USM",2078386.363915,2065963.610862,2686746.936198,NA,2135748,1587925,1843792,2716150.873644,NA,NA,NA,NA,NA,NA,NA,NA
"158","AG","USM",15810.785332,15446.721944,18327.129173,NA,16001.122,14219.275424,15489.545068,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","AGFO","USM",13130.722809,13165.99627,15399.685917,NA,12924.384872,11532.195758,12571.595709,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","MA","USM",205770.482413,221762.277197,285652.008013,NA,198232.898397,167211.186505,183163.520439,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","MACH","USM",32138.353214,31497.772167,40060.703891,NA,35412.85654,29268.15654,32487.094646,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","MACHPH","USM",4425.367162,4616.724565,5462.271784,NA,4034.013491,3100.849903,3582.518906,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","MACL","USM",2104.092174,2016.33428,2172.803215,NA,2085.831329,1957.951581,1877.300337,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","MAIS","USM",7156.138524,6601.035061,12019.68174,NA,8656.809556,6105.970108,7456.848863,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","MAMT","USM",133765.333049,147939.145563,191993.463053,NA,122690.32573,102559.477473,113656.938303,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","MAMTAU","USM",8263.69209,8900.070725,9620.304336,NA,8069.664092,6758.325705,7375.995895,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","MAMTOF","USM",73717.839603,86422.928445,112058.198578,NA,69526.077248,52098.652584,62593.813446,117429.34625,NA,NA,NA,NA,NA,NA,NA,NA
"158","MAMTOTEP","USM",10289.008273,12494.606566,16536.126444,NA,8914.750626,5474.334507,8770.877479,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","MAMTOTIC","USM",57580.317322,67410.797346,87635.235229,NA,54901.935765,39385.201395,47757.310291,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","MAMTOTTL","USM",5848.514008,6517.524533,7886.836905,NA,5709.390857,7239.116682,6065.625676,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","MAMTTE","USM",12976.223912,12691.981594,14609.391143,NA,12896.845747,12332.953322,12716.589217,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","MATE","USM",1302.091461,1392.158949,1700.104679,NA,1364.253635,1216.455121,1319.199547,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","MI","USM",59337.711612,44462.1474,72050.694806,NA,66887.37194,44588.955924,55764.551244,97743.018858,NA,NA,NA,NA,NA,NA,NA,NA
"158","MIFU","USM",44349.224323,29730.803034,49760.247059,NA,51267.452485,31868.222993,40503.208739,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","TO","USM",287163.69114,288053.387981,382101.060591,NA,286332.883,230568.087534,259266.389494,435835.279593,NA,NA,NA,NA,NA,NA,NA,NA
"170","AG","USM",7014.947487,6984.584258,9019.73079,NA,6917.606504,6265.202417,6259.082304,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","AGFO","USM",6562.673734,6603.385582,8444.577849,NA,6424.631706,5847.631909,5820.838264,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","MA","USM",39818.194458,33085.682575,46445.778035,NA,39443.344869,33425.195111,34822.268624,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","MACH","USM",10372.424318,9575.097297,14250.324146,NA,10400.618523,8954.308514,9325.517731,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","MACHPH","USM",2841.134466,2676.670193,4118.860112,NA,2582.494987,2277.680188,2346.965111,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","MACL","USM",799.070446,533.71049,813.035574,NA,782.942966,599.673556,686.629286,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","MAIS","USM",2073.984904,1411.254654,3086.173691,NA,2266.207925,1462.278728,1653.479081,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","MAMT","USM",18086.13299,14500.557153,18960.044846,NA,17364.015931,14740.058637,15342.044325,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","MAMTAU","USM",4785.651731,3317.402388,4517.620646,NA,4219.085022,3640.283039,3555.281181,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","MAMTOF","USM",5331.910313,4810.542311,5952.508942,NA,5194.464845,4229.073968,4573.275843,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","MAMTOTEP","USM",1587.005272,1569.829023,1979.062499,NA,1501.947487,1348.511504,1414.672569,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","MAMTOTIC","USM",182.75556,161.635302,294.797078,NA,216.000046,115.721997,165.76437,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","MAMTOTTL","USM",3562.149481,3079.077986,3678.649365,NA,3476.517312,2764.840467,2992.838904,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","MAMTTE","USM",6713.344322,4552.613463,6662.951317,NA,6126.712015,5211.68327,5238.932835,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","MATE","USM",1401.545049,1535.164716,1865.601215,NA,1528.645432,1310.881451,1227.413747,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","MI","USM",5354.947272,2946.581914,4929.324196,NA,4403.612399,4560.709958,4506.266406,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","MIFU","USM",4525.149791,2200.020924,3766.2213,NA,3534.498539,3832.058272,3715.683818,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","TO","USM",52702.624272,43488.662008,61101.362247,NA,51232.804863,44889.366875,46075.70514,77413.350613,NA,NA,NA,NA,NA,NA,NA,NA
"174","AG","USM",88.109824,120.508592,125.038512,NA,89.840883,83.464123,86.049222,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","AGFO","USM",86.225829,118.489106,122.536524,NA,88.030019,81.447953,84.473892,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","MA","USM",98.364955,119.690084,163.6552,NA,132.8688,91.558612,106.484584,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","MACH","USM",7.859024,9.889188,12.718855,NA,9.064257,6.291599,8.146431,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","MACHPH","USM",2.753736,4.533801,4.834391,NA,3.386714,1.975037,3.15882,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","MACL","USM",1.886259,1.895011,3.850742,NA,2.267561,1.490756,2.232409,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","MAIS","USM",12.10954,15.192843,12.847741,NA,10.636026,10.105457,10.133128,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","MAMT","USM",33.841951,44.339963,72.668196,NA,63.215301,34.815775,41.604522,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","MAMTAU","USM",20.847555,27.399732,34.045663,NA,47.056789,18.007868,20.449091,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","MAMTOF","USM",2.398443,5.341413,13.419463,NA,4.35002,3.491936,3.975219,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","MAMTOTEP","USM",1.004113,1.474054,3.61796,NA,2.131205,0.471878,1.964868,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","MAMTOTIC","USM",0.368696,0.508728,0.365309,NA,0.734081,0.410078,0.488144,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","MAMTOTTL","USM",1.025634,3.358631,9.436194,NA,1.484734,2.60998,1.522207,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","MAMTTE","USM",22.674919,29.357204,37.387941,NA,49.128566,19.573981,22.245246,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","MATE","USM",1.048555,1.359907,2.435583,NA,1.676132,2.811762,1.162757,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","MI","USM",11.212772,24.79955,NA,NA,3.043407,21.266156,16.598104,NA,NA,38.214863,NA,NA,NA,NA,NA,NA
"174","MIFU","USM",10.460133,23.992119,NA,NA,2.033254,20.406682,15.697369,NA,NA,36.748877,NA,NA,NA,NA,NA,NA
"174","TO","USM",264.711,280.107,327.485,NA,243.449,219.324753,253.098,347.543,NA,NA,NA,NA,NA,NA,NA,NA
"178","AG","USM",587.51025,624.380888,778.132903,NA,562.417574,477.105829,653.511648,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","AGFO","USM",561.716035,597.549721,745.721889,NA,540.806826,456.312152,630.490921,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","MA","USM",1540.121491,1184.98974,1395.998829,NA,2742.419805,10585.739093,3717.169963,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","MACH","USM",250.340053,232.89084,386.941596,NA,254.270974,232.125104,221.746918,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","MACHPH","USM",67.285191,69.462844,81.283752,NA,67.067318,70.150555,65.189879,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","MACL","USM",9.746217,8.73917,11.303672,NA,8.738931,13.561746,21.882361,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","MAIS","USM",81.012502,57.633054,64.351425,NA,146.421204,159.745374,218.314428,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","MAMT","USM",910.492743,669.092229,659.095373,NA,1981.279417,9290.522222,2730.489,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","MAMTAU","USM",67.966174,70.184531,105.074761,NA,82.465818,106.378557,197.125872,NA,NA,NA,NA,NA,NA,NA,NA,NA
